英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Shunsuke Sakuta,作田 駿介,HO,静岡ブルーレヴズ（2025-26）,175,108,2002.01.16,23,流通経済大学附属柏高校,流通経済大学,流通経済大学附属柏高校 流通経済大学,A,15,https://league-one.jp/player/484193,,,,,,Shizuoka Blue Revs (2023 - 2026)
Shuntaro Kitamura,北村 瞬太郎,SH,静岡ブルーレヴズ（2025-26）,168,77,2002.03.28,23,国学院栃木高校,立命館大学,国学院栃木高校 立命館大学,A,22,https://league-one.jp/player/484194,,,XV('25),,,Shizuoka Blue Revs (2024 - 2026)
Soma Okazaki,岡崎 颯馬,CTB,静岡ブルーレヴズ（2025-26）,177,89,2001.11.20,24,長崎北陽台高校,早稲田大学,長崎北陽台高校 早稲田大学,A,10,https://league-one.jp/player/484195,,,,,,Shizuoka Blue Revs (2024 - 2026)
Kaito Sugimoto,杉本 海斗,WTB,静岡ブルーレヴズ（2025-26）,172,77,2001.10.17,24,東京高校,東洋大学,東京高校 東洋大学,A,0,https://league-one.jp/player/484196,,,,,,Shizuoka Blue Revs (2024 - 2026)
Ritsuki Nakayama,中山 律希,PR,静岡ブルーレヴズ（2025-26）,169,105,2002.01.10,23,天理高校,明治大学,天理高校 明治大学,A,0,https://league-one.jp/player/484197,,,,,,Shizuoka Blue Revs (2024 - 2026)
Sean Vete,ショーン ・ヴェーテー,PR,静岡ブルーレヴズ（2025-26）,190,146,2000.07.03,25,WestlakeBoysHighSchool,IPU・環太平洋大学,WestlakeBoysHighSchool IPU・環太平洋大学,A,28,https://league-one.jp/player/484198,,,,,,Shizuoka Blue Revs (2023 - 2026)
Vueti Tupou,ヴェティ ・トゥポウ,FL,静岡ブルーレヴズ（2025-26）,190,128,2000.04.02,25,LeleanMemorialSchool,摂南大学,LeleanMemorialSchool 摂南大学,A,26,https://league-one.jp/player/484199,,,,,,Shizuoka Blue Revs (2023 - 2026)
Simon Miller,シモン ・ミラー,FL,静岡ブルーレヴズ（2025-26）,198,113,2001.05.05,24,St.AlbansCollege,,St.AlbansCollege,B,3,https://league-one.jp/player/485057,,,,,,Shizuoka Blue Revs (2024 - 2026) -> Sharks (2023 - 2024) -> Stormers (2022 - 2023) -> Western Province (2020 - 2022)
Tony Alofipo,トニー ・アロフィポ,CTB,日野レッドドルフィンズ（2025-26）,186,100,2002.09.11,23,Erindake,College,Erindake College,A,4,https://league-one.jp/player/484575,,,,,,Hino Red Dolphins (2025 - 2026) -> Tokyo Sungoliath (2022 - 2025)
Hinata Hori,堀 日向太,CTB,日野レッドドルフィンズ（2025-26）,174,80,2002.04.08,23,中部大学春日丘高校,筑波大学,中部大学春日丘高校 筑波大学,A,0,https://league-one.jp/player/484576,,,,,,Hino Red Dolphins (2025 - 2026) -> Tsukuba University (2024 - 2025)
Anpyon Kim,金 昂平,FB,日野レッドドルフィンズ（2025-26）,178,85,2002.08.16,23,大阪朝鮮高校,明治大学,大阪朝鮮 明治大学,A,2,https://league-one.jp/player/484577,,,,,,Not Found
Kanta Hattori,服部 莞太,SH,日野レッドドルフィンズ（2025-26）,170,72,2002.09.04,23,佐賀工業高校,関東学院大学,佐賀工業高校 関東学院大学,A,0,https://league-one.jp/player/484578,,,,,,Hino Red Dolphins (2025 - 2026) -> Kanto Gakuin University (2024 - 2025)
Hidetora Nasu,奈須 秀虎,LO,日野レッドドルフィンズ（2025-26）,186,106,2003.02.24,22,日向高校,福岡大学,日向高校 福岡大学,A,0,https://league-one.jp/player/484579,,,,,,Hino Red Dolphins (2024 - 2026)
Moeki Fukushi,福士 萌起,WTB,日野レッドドルフィンズ（2025-26）,184,90,1999.03.11,26,佐賀工業高校,関東学院大学,佐賀工業高校 関東学院大学,A,15,https://league-one.jp/player/484580,,,U20('19)、セブンズ日本(28),,,Hino Red Dolphins (2024 - 2026)
Kotaro Hatada,畑田 康太朗,SH,日野レッドドルフィンズ（2025-26）,167,69,2000.01.06,26,筑紫丘高校,鹿児島大学,筑紫丘高校 鹿児島大学,A,17,https://league-one.jp/player/484581,,,,,,Hino Red Dolphins (2023 - 2026)
Keita Doi,土肥 恵太,SO,日野レッドドルフィンズ（2025-26）,177,85,2000.06.05,25,秋田工業高校,明治大学,秋田工業高校 明治大学,A,15,https://league-one.jp/player/484582,,,,,,Hino Red Dolphins (2023 - 2026)
Towa Taniguchi,谷口 永遠,HO,日野レッドドルフィンズ（2025-26）,173,108,2001.02.22,24,関西大学北陽高校,天理大学,関西大学北陽高校 天理大学,A,26,https://league-one.jp/player/484583,,,U23('20),,,Hino Red Dolphins (2023 - 2026)
Ryuji Hirose,広瀬 龍二,CTB,日野レッドドルフィンズ（2025-26）,171,86,2000.04.09,25,日川高校,日本大学,日川高校 日本大学,A,0,https://league-one.jp/player/484584,,,,,,Hino Red Dolphins (2023 - 2026)
AJ Woulf,エイジェイ ・ウルフ,LO,日野レッドドルフィンズ（2025-26）,196,119,2001.09.03,24,Chancellor State College,,Chancellor State College,B,20,https://league-one.jp/player/484585,,,,,,Hino Red Dolphins (2023 - 2026)
Yuto Tokuda,徳田 悠人,PR,日野レッドドルフィンズ（2025-26）,176,107,1999.04.27,26,東海大相模高校,東海大学,東海大相模高校 東海大学,A,28,https://league-one.jp/player/484586,,,,,,Hino Red Dolphins (2022 - 2026)
Shosuke Funaki,船木 頌介,PR,日野レッドドルフィンズ（2025-26）,178,109,1996.09.14,29,秋田工業高校,明治大学,秋田工業高校 明治大学,A,28,https://league-one.jp/player/484587,,,,,,Hino Red Dolphins (2022 - 2026)
Shun Nakashika,中鹿 駿,FL,日野レッドドルフィンズ（2025-26）,181,107,1998.10.08,27,光泉カトリック高校,天理大学,光泉カトリック高校 天理大学,A,27,https://league-one.jp/player/484588,,,,,,Hino Red Dolphins (2022 - 2026)
Noah Tovio,ノア ・トビオ,FL,日野レッドドルフィンズ（2025-26）,184,120,1999.02.05,26,札幌山の手高校,東海大学,札幌山の手高校 東海大学,A,28,https://league-one.jp/player/484589,,,,,,Hino Red Dolphins (2022 - 2026)
Ko Kojima,小島 昂,WTB,日野レッドドルフィンズ（2025-26）,185,90,1998.04.29,27,明大中野高校,明治大学,明大中野高校 明治大学,A,19,https://league-one.jp/player/484590,,,,,,Hino Red Dolphins (2021 - 2026)
Kuniya Sonoki,園木 邦弥,FL,日野レッドドルフィンズ（2025-26）,175,96,1994.06.10,31,春日丘高校,帝京大学,春日丘高校 帝京大学,A,7,https://league-one.jp/player/484591,,,,,,Hino Red Dolphins (2021 - 2026)
Shun Tomonaga,朝長 駿,FL,日野レッドドルフィンズ（2025-26）,182,97,1997.02.14,28,長崎北陽台高校,明治大学,長崎北陽台高校 明治大学,A,21,https://league-one.jp/player/484592,,,セブンズ日本(12),,,Hino Red Dolphins (2023 - 2026)
Kyosuke Horie,堀江 恭佑,No8,日野レッドドルフィンズ（2025-26）,184,107,1990.07.11,35,東京高校,明治大学,東京高校 明治大学,A,32,https://league-one.jp/player/484593,,,U23('13)、セブンズ日本(2)、日本代表(3),,,Hino Red Dolphins (2019 - 2026) -> Shizuoka Blue Revs (2013 - 2019)
Junya Lee,李 淳也,FL,日野レッドドルフィンズ（2025-26）,175,90,1993.12.27,32,啓光学園高校,天理大学,啓光学園 天理大学,A,14,https://league-one.jp/player/484594,,,,,,Hino Red Dolphins (2021 - 2026)
Takehiro Nishimura,西村 雄大,FL,日野レッドドルフィンズ（2025-26）,184,104,1991.09.23,34,高鍋高校,明治大学,高鍋高校 明治大学,A,1,https://league-one.jp/player/484595,,,,,,Hino Red Dolphins (2022 - 2026)
Makoto Tsuchiya,土屋 眞,PR,日野レッドドルフィンズ（2025-26）,183,117,1990.02.23,35,東海大相模高校,東海大学,東海大相模高校 東海大学,A,11,https://league-one.jp/player/484596,,,,,,Hino Red Dolphins (2021 - 2026)
Ken Osanai,小山内 健,PR,日野レッドドルフィンズ（2025-26）,177,110,1996.09.22,29,昌平高校,東洋大学,昌平高校 東洋大学,A,3,https://league-one.jp/player/484597,,,,,,Hino Red Dolphins (2023 - 2026)
Yutaro Danno,檀野 友多郎,PR,日野レッドドルフィンズ（2025-26）,180,111,1998.08.04,27,光泉高校,専修大学,光泉高校 専修大学,A,10,https://league-one.jp/player/484598,,,,,,Hino Red Dolphins (2023 - 2026)
Sora Ouchi,大内 空,WTB,日野レッドドルフィンズ（2025-26）,177,88,1997.02.16,28,佐野日本大学高校,帝京大学,佐野日本大学高校 帝京大学,A,50,https://league-one.jp/player/484599,,,,,,Hino Red Dolphins (2023 - 2026) -> Skyactivs Hiroshima (2021 - 2023)
Yuki Kagoshima,篭島 優輝,SH,日野レッドドルフィンズ（2025-26）,166,70,1994.01.15,31,東京高校,東洋大学,東京高校 東洋大学,A,18,https://league-one.jp/player/484600,,,,,,Hino Red Dolphins (2023 - 2026) -> Shizuoka Blue Revs (2021 - 2022)
Kyoji Takano,高野 恭二,FB,日野レッドドルフィンズ（2025-26）,174,83,1996.10.25,29,東福岡高校,青山学院大学,東福岡高校 青山学院大学,A,27,https://league-one.jp/player/484601,,,,,,Hino Red Dolphins (2023 - 2026) -> Munakata Sanix Blues (2021 - 2022)
Suguru Tanaka,田中 秀,SO,日野レッドドルフィンズ（2025-26）,175,83,1998.11.22,27,浦和高校,GriffithUniversity,埼玉県立浦和高校 GriffithUniversity,A,0,https://league-one.jp/player/484603,,,,,,Hino Red Dolphins (2023 - 2026)
Yujiro Yano,矢野 裕二郎,LO,日野レッドドルフィンズ（2025-26）,192,109,2001.07.07,24,関東学院六浦高校,関東学院大学,関東学院六浦高校 関東学院大学,A,2,https://league-one.jp/player/484604,,,,,,Hino Red Dolphins (2024 - 2026)
Jyunki Tokota,床田 淳貴,PR,日野レッドドルフィンズ（2025-26）,178,102,2001.12.13,24,桐蔭学園高校,明治大学,桐蔭学園 明治大学,A,5,https://league-one.jp/player/484605,,,,,,Not Found
Kazuma Yoshimura,吉村 一将,PR,日野レッドドルフィンズ（2025-26）,176,113,2001.08.01,24,流通経済大学柏高校,流通経済大学,流通経済大学柏高校 流通経済大学,A,3,https://league-one.jp/player/484606,,,,,,Hino Red Dolphins (2024 - 2026)
Kiichi Takagi,高城 喜一,No8,日野レッドドルフィンズ（2025-26）,188,104,2001.12.09,24,金光桐蔭高校,法政大学,金光桐蔭高校 法政大学,A,0,https://league-one.jp/player/484607,,,,,,Hino Red Dolphins (2024 - 2026)
Takumi Ishimoto,石本 拓巳,FB,日野レッドドルフィンズ（2025-26）,179,82,2001.05.08,24,日本体育大学荏原高校,東洋大学,日本体育大学荏原高校 東洋大学,A,5,https://league-one.jp/player/484608,,,,,,Hino Red Dolphins (2024 - 2026)
Sora Torigoe,鳥越 空,PR,日野レッドドルフィンズ（2025-26）,176,103,2001.12.27,24,香椎工業高校,福岡大学,香椎工業高校 福岡大学,A,0,https://league-one.jp/player/484609,,,,,,Hino Red Dolphins (2024 - 2026)
Wynand Grassmann,ワイナンド ・グラスマン,LO,日野レッドドルフィンズ（2025-26）,196,115,1995.01.19,30,Madibaz,,Madibaz,B,1,https://league-one.jp/player/485371,,,,,,Hino Red Dolphins (2025 - 2026) -> Tokyo Gas Rugby Club (2024 - 2025) -> Houston Sabercats (2021 - 2023)
Timma Fainga anuku,ティマ ・ファインガヌク,PR,日野レッドドルフィンズ（2025-26）,180,130,2001.12.27,24,Toowoomba grammar school,,Toowoomba grammar school,B,1,https://league-one.jp/player/485372,,,,,,Hino Red Dolphins (2025 - 2026) -> West Brisbane Bulldogs (2024 - 2025)
Junpei Noguchi,野口 順平,SO,日野レッドドルフィンズ（2025-26）,166,75,2002.04.14,23,東京高校,帝京大学,東京高校 帝京大学,A,1,https://league-one.jp/player/485373,,,,,,Hino Red Dolphins (2024 - 2026)
Arito Takahashi,高橋 在人,FL,日野レッドドルフィンズ（2025-26）,184,104,1997.01.09,28,大阪桐蔭高校,大阪体育大学,大阪桐蔭高校 大阪体育大学,A,6,https://league-one.jp/player/485374,,,,,,Hino Red Dolphins (2024 - 2026)
Josh Fenner,ジョシュ ・フェナー,No8,日野レッドドルフィンズ（2025-26）,197,112,1999.01.09,26,Brisbane,State,Brisbane State High,B,33,https://league-one.jp/player/485375,,,,,,Hino Red Dolphins (2024 - 2026) -> Red Hurricanes Osaka (2022 - 2024) -> Hartpury RFC (2021 - 2022) -> Wasps (2018 - 2020) -> Melbourne Rising (2017 - 2018)
Murray Koster,マリー ・コスター,CTB,日野レッドドルフィンズ（2025-26）,189,99,1999.02.21,26,ST,Andrews,ST Andrews College,B,9,https://league-one.jp/player/485376,,,,,,Hino Red Dolphins (2024 - 2026) -> Sharks (2019 - 2024)
Simon Hickey,サイモン ・ヒッキー,SO,日野レッドドルフィンズ（2025-26）,175,81,1994.01.12,31,Kings,College,Kings College Massey University,B,21,https://league-one.jp/player/485377,,,,,,Hino Red Dolphins (2022 - 2026) -> Auckland (2022 - 2022) -> Crusaders (2022 - 2022) -> Auckland (2021 - 2021) -> Crusaders (2021 - 2021) -> Hurricanes (2020 - 2021) -> Auckland (2020 - 2020) -> Edimbourg Rugby (2020 - 2020) -> Auckland (2019 - 2019) -> Edimbourg Rugby (2018 - 2019) -> Union Bordeaux-Bègles (2015 - 2018) -> Blues (2013 - 2015)
Shoei Ijima,井島 彰英,FL,日野レッドドルフィンズ（2025-26）,180,100,2000.10.29,25,熊本西高校,東海大学,熊本西高等学校 東海大学,A,19,https://league-one.jp/player/485378,,,,,,Hino Red Dolphins (2023 - 2026)
Shogo Tokota,床田 聖悟,CTB,日野レッドドルフィンズ（2025-26）,182,94,1997.09.27,28,桐蔭学園高校,立教大学,桐蔭学園高校 立教大学,A,12,https://league-one.jp/player/485379,,,セブンズ日本(1),,,Hino Red Dolphins (2021 - 2026)
Taroma Togo,東郷 太朗丸,CTB,日野レッドドルフィンズ（2025-26）,174,88,1994.08.13,31,常総学院高校,流通経済大学,常総学院高校 流通経済大学,A,33,https://league-one.jp/player/485387,,,,,,Hino Red Dolphins (2021 - 2026)
Daiki Nakagawa,中川 大毅,HO,日野レッドドルフィンズ（2025-26）,174,103,1994.11.07,31,京都外大西高校,朝日大学,京都外大西高校 朝日大学,A,3,https://league-one.jp/player/485388,,,,,,Hino Red Dolphins (2023 - 2026)
Kousei Tamaki,玉木 皓盛,HO,日野レッドドルフィンズ（2025-26）,177,100,2001.06.04,24,東福岡高校,東海大学,東福岡高校 東海大学,A,13,https://league-one.jp/player/485389,,,,,,Hino Red Dolphins (2023 - 2026)
Norihiro Aso,麻生 典宏,PR,日野レッドドルフィンズ（2025-26）,174,107,2000.01.26,25,桐蔭学園高校,立教大学,桐蔭学園高校 立教大学,A,0,https://league-one.jp/player/485499,,,,,,Hino Red Dolphins (2025 - 2026) -> BlackRams Tokyo (2023 - 2025)
Joichiro Iwashita,岩下 丈一郎,CTB,日野レッドドルフィンズ（2025-26）,174,86,1996.11.17,29,九州学院高校,関東学院大学,九州学院高校 関東学院大学,A,13,https://league-one.jp/player/485913,,,,,,Hino Red Dolphins (2025 - 2026) -> Mitsubishi Sagamihara Dynaboars (2023 - 2025) -> Munakata Sanix Blues (2021 - 2022)
Sapoi Viliami,サポイ ・ビリアミ,FL,レッドハリケーンズ大阪（2025-26）,182,103,2002.02.06,23,開志国際高校,摂南大学,開志国際 摂南,A,0,https://league-one.jp/player/484975,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Setsunan University (2024 - 2025)
Lotu Inisi,ロトゥ ・イニシ,No8,レッドハリケーンズ大阪（2025-26）,186,110,1999.03.26,26,WestlakeboysHighschool,,WestlakeboysHighschool,C,0,https://league-one.jp/player/484976,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Moana Pasifika (2024 - 2025) -> North Harbour (2024 - 2024) -> Moana Pasifika (2024 - 2024) -> North Harbour (2023 - 2023) -> Moana Pasifika (2023 - 2023) -> North Harbour (2023 - 2023) -> Moana Pasifika (2023 - 2023) -> North Harbour (2022 - 2022) -> Moana Pasifika (2022 - 2022) -> North Harbour (2022 - 2022) -> Moana Pasifika (2022 - 2022) -> North Harbour (2021 - 2021) -> Moana Pasifika (2021 - 2021) -> North Harbour (2018 - 2021)
Ayuki Yamada,山田 歩季,CTB,レッドハリケーンズ大阪（2025-26）,174,89,2002.07.17,23,京都成章高校,明治大学,京都成章高等学校 明治大学,A,1,https://league-one.jp/player/484977,,,,,,Red Hurricanes Osaka (2024 - 2026)
Yoshiki Yamazaki,山サキ,FL,レッドハリケーンズ大阪（2025-26）,182,103,2003.02.17,22,国学院栃木高校,中央大学,国学院栃木高等学校 中央大学,A,0,https://league-one.jp/player/484978,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Chuo University (2024 - 2025)
Yura Chinen,知念 優来,HO,レッドハリケーンズ大阪（2025-26）,171,98,2002.12.27,23,常翔学園高校,帝京大学,常翔学園高等学校 帝京大学,A,4,https://league-one.jp/player/484979,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Teikyo University (2025 - 2025) -> Red Hurricanes Osaka (2024 - 2024) -> Teikyo University (2023 - 2024)
Kanta Kurahashi,倉橋 歓太,No8,レッドハリケーンズ大阪（2025-26）,181,103,2002.06.04,23,東海大学大阪仰星高校,帝京大学,東海大学大阪仰星高等学校 帝京大学,A,7,https://league-one.jp/player/484980,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Teikyo University (2025 - 2025) -> Red Hurricanes Osaka (2024 - 2024) -> Teikyo University (2023 - 2024)
Yuta Kawamura,川村 祐太,CTB,レッドハリケーンズ大阪（2025-26）,183,96,2003.02.22,22,関西学院高等部,関西学院大学,関西学院高等部 関西学院大学,A,2,https://league-one.jp/player/484981,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Kwansei Gakuin University (2025 - 2025) -> Red Hurricanes Osaka (2024 - 2024) -> Kwansei Gakuin University (2023 - 2024)
Ryusei Kaneko,金子 琉聖,LO,レッドハリケーンズ大阪（2025-26）,193,106,2002.05.31,23,佐賀工業高校,明治大学,佐賀工業高等学校 明治大学,A,0,https://league-one.jp/player/484982,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Meiji University (2024 - 2025)
Shunsuke Abe,安部 駿亮,PR,レッドハリケーンズ大阪（2025-26）,177,115,2002.04.30,23,大分舞鶴高校,青山学院大学,大分舞鶴高等学校 青山学院大学,A,1,https://league-one.jp/player/484983,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Aoyama Gakuin University (2024 - 2025)
Kenta Komura,小村 健太,FB,レッドハリケーンズ大阪（2025-26）,177,81,1999.12.20,26,ハミルトンボーイズ,帝京大学,ハミルトンボーイズ高校 帝京大学,A,17,https://league-one.jp/player/484984,,,,,,Red Hurricanes Osaka (2022 - 2026)
Henry Taefu,ヘンリー ・タエフ,CTB,レッドハリケーンズ大阪（2025-26）,183,100,1993.04.02,32,Otago polytechnic,,Otago polytechnic,C,15,https://league-one.jp/player/484985,,,,,,Red Hurricanes Osaka (2024 - 2026) -> Moana Pasifika (2023 - 2024) -> North Harbour (2023 - 2023) -> Moana Pasifika (2023 - 2023) -> North Harbour (2022 - 2022) -> Moana Pasifika (2022 - 2022) -> North Harbour (2022 - 2022) -> Moana Pasifika (2022 - 2022) -> North Harbour (2021 - 2021) -> Moana Pasifika (2021 - 2021) -> North Harbour (2021 - 2021) -> Western Force (2021 - 2021) -> North Harbour (2020 - 2020) -> Western Force (2018 - 2020) -> US Colomiers (2018 - 2018) -> Western Force (2017 - 2017) -> US Colomiers (2017 - 2017) -> Brisbane City (2016 - 2017) -> Queensland Reds (2015 - 2016)
Elliott Stooke,エリオット ・ストーク,LO,レッドハリケーンズ大阪（2025-26）,198,120,1993.09.10,32,Hartpurycollege,,Hartpurycollege,C,13,https://league-one.jp/player/484986,,,,,,Not Found
Yuma Fujino,藤野 佑磨,PR,レッドハリケーンズ大阪（2025-26）,181,115,1995.07.29,30,報徳学園高校,立命館大学,報徳学園 立命館大学,A,29,https://league-one.jp/player/484987,,,"U20,U23('15)",,,Red Hurricanes Osaka (2024 - 2026) -> Toshiba Brave Lupus Tokyo (2021 - 2024)
Takuma Yasui,安井 拓馬,WTB,レッドハリケーンズ大阪（2025-26）,177,80,2000.10.26,25,東海大学付属大阪仰星高校,立命館大学,東海大学付属大阪仰星 立命館,A,0,https://league-one.jp/player/484988,,,,,,Red Hurricanes Osaka (2023 - 2026)
Fumiya Dobashi,土橋 郁矢,SO,レッドハリケーンズ大阪（2025-26）,181,85,2001.02.13,24,黒沢尻工業高校,東洋大学,黒沢尻工業 東洋大学,A,19,https://league-one.jp/player/484989,,,セブンズ日本(2),,,Red Hurricanes Osaka (2023 - 2026)
Shota Takai,高井 翔太,PR,レッドハリケーンズ大阪（2025-26）,171,105,2000.05.24,25,常翔学園高校,帝京大学,常翔学園 帝京,A,16,https://league-one.jp/player/484990,,,,,,Red Hurricanes Osaka (2022 - 2026)
Kaito Isono,五十野 海大,LO,レッドハリケーンズ大阪（2025-26）,182,107,2001.03.13,24,八幡工業高校,大阪体育大学,八幡工業 大阪体育,A,11,https://league-one.jp/player/484991,,,,,,Red Hurricanes Osaka (2022 - 2026)
Ryongtee Oh,呉 嶺太,SO,レッドハリケーンズ大阪（2025-26）,170,82,1998.09.27,27,大阪朝鮮高校,関西学院大学,大阪朝鮮 関西学院,A,14,https://league-one.jp/player/484992,,,,,,Red Hurricanes Osaka (2022 - 2026)
Hiroki Hanada,花田 広樹,FL,レッドハリケーンズ大阪（2025-26）,185,100,1994.07.15,31,東福岡高校,福岡大学,東福岡 福岡,A,28,https://league-one.jp/player/484993,,,,,,Red Hurricanes Osaka (2022 - 2026) -> Munakata Sanix Blues (2021 - 2022)
Hibiki Noda,野田 響,LO,レッドハリケーンズ大阪（2025-26）,187,103,1998.06.07,27,荒尾高校,帝京大学,荒尾 帝京,A,12,https://league-one.jp/player/484994,,,,,,Red Hurricanes Osaka (2022 - 2026) -> Munakata Sanix Blues (2021 - 2022)
RYOSEI KOJIMA,小島 燎成,PR,レッドハリケーンズ大阪（2025-26）,183,121,1999.11.20,26,秋田工業高校,大東文化大学,秋田工業 大東文化,A,2,https://league-one.jp/player/484995,,,,,,Red Hurricanes Osaka (2023 - 2026)
TAICHI YOSHIZAWA,吉澤 太一,FB,レッドハリケーンズ大阪（2025-26）,175,80,1991.07.18,34,正智深谷高校,立正大学,正智深谷 立正,A,32,https://league-one.jp/player/484996,,,セブンズ日本(24),,,Red Hurricanes Osaka (2021 - 2026)
YUICHIRO HOSONO,細野 裕一朗,PR,レッドハリケーンズ大阪（2025-26）,182,112,1993.12.03,32,京都学園高校,京都産業大学,京都学園 京都産業,A,22,https://league-one.jp/player/484997,,,,,,Red Hurricanes Osaka (2022 - 2026)
TSUKASA YASUDA,安田 司,No8,レッドハリケーンズ大阪（2025-26）,180,104,1999.03.28,26,常翔学園高校,帝京大学,常翔学園 帝京,A,19,https://league-one.jp/player/484998,,,,,,Red Hurricanes Osaka (2021 - 2026)
HISAMITSU SHIMADA,島田 久満,HO,レッドハリケーンズ大阪（2025-26）,173,103,1998.12.10,27,東海大大阪仰星高校,立命館大学,東海大仰星 立命館,A,37,https://league-one.jp/player/484999,,,,,,Red Hurricanes Osaka (2023 - 2026) -> Hawke's Bay Magpies (2023 - 2023) -> Red Hurricanes Osaka (2023 - 2023) -> Hawke's Bay Magpies (2022 - 2022) -> Red Hurricanes Osaka (2021 - 2022)
SHOSUKE FUKASAWA,深澤 翔祐,PR,レッドハリケーンズ大阪（2025-26）,175,110,1998.09.16,27,深谷高校,東洋大学,深谷 東洋,A,19,https://league-one.jp/player/485000,,,,,,Red Hurricanes Osaka (2021 - 2026)
KANTA YAMAMOTO,山本 貫太,FB,レッドハリケーンズ大阪（2025-26）,177,85,1996.06.23,29,常翔学園高校,立命館大学,常翔学園 立命館,A,20,https://league-one.jp/player/485001,,,,,,Red Hurricanes Osaka (2021 - 2026)
MIFIPOSETI PAEA,パエア ミフィポセチ,CTB,レッドハリケーンズ大阪（2025-26）,180,109,1987.07.06,38,正智深谷高校,埼玉工業大学,正智深谷 埼玉工業,A,36,https://league-one.jp/player/485002,,,日本代表(3),,,Red Hurricanes Osaka (2017 - 2026) -> Sunwolves (2015 - 2016) -> Red Hurricanes Osaka (2011 - 2015)
KAORU TSURUTA,鶴田 馨,CTB,レッドハリケーンズ大阪（2025-26）,177,90,1995.06.28,30,筑紫高校,明治大学,筑紫 明治,A,19,https://league-one.jp/player/485003,,,,,,Red Hurricanes Osaka (2021 - 2026)
YONHI KIM,金 勇輝,CTB,レッドハリケーンズ大阪（2025-26）,176,90,1993.03.29,32,大阪朝鮮高校,法政大学,大阪朝鮮 法政,B,16,https://league-one.jp/player/485004,,,高校('10),,,Red Hurricanes Osaka (2021 - 2026)
DAISUKE IBA,射場 大輔,CTB,レッドハリケーンズ大阪（2025-26）,177,93,1997.12.03,28,常翔学園高校,明治大学,常翔学園 明治,A,32,https://league-one.jp/player/485005,,,,,,Red Hurricanes Osaka (2021 - 2026)
TOSHIHIRO YAMANOUCHI,山内 俊央,SH,レッドハリケーンズ大阪（2025-26）,164,73,1997.12.03,28,関西学院,関西学院大学,関西学院 関西学院,A,13,https://league-one.jp/player/485006,,,,,,Red Hurricanes Osaka (2021 - 2026)
TATSUYA HAMANO,浜野 達也,SH,レッドハリケーンズ大阪（2025-26）,167,78,1994.11.02,31,西陵商業高校,明治大学,西陵商業 明治,A,22,https://league-one.jp/player/485007,,,,,,Red Hurricanes Osaka (2021 - 2026)
AKIRA INOUE,井之上 明,SH,レッドハリケーンズ大阪（2025-26）,168,72,1991.04.12,34,尼崎高校,立命館大学,市立尼崎 立命館,A,25,https://league-one.jp/player/485008,,,,,,Red Hurricanes Osaka (2021 - 2026)
TARO SATO,佐藤 大朗,FL,レッドハリケーンズ大阪（2025-26）,181,101,1990.04.03,35,国立高校,慶應義塾大学,都立国立 慶應,A,17,https://league-one.jp/player/485009,,,,,,Red Hurricanes Osaka (2022 - 2026)
TATSUNARI FUJITA,藤田 達成,LO,レッドハリケーンズ大阪（2025-26）,192,107,1996.12.02,29,東福岡高校,帝京大学,東福岡 帝京,A,37,https://league-one.jp/player/485010,,,"U20,U23('16)",,,Red Hurricanes Osaka (2021 - 2026)
TORU SUGISHITA,杉下 暢,LO,レッドハリケーンズ大阪（2025-26）,184,108,1992.05.04,33,立命館高校,立命館大学,立命館 立命館,A,41,https://league-one.jp/player/485011,,,,,,Red Hurricanes Osaka (2021 - 2026)
HIROMICHI SAKAMOTO,坂本 洋道,PR,レッドハリケーンズ大阪（2025-26）,173,106,1996.04.26,29,国学院栃木,専修大学,国学院栃木 専修,A,29,https://league-one.jp/player/485012,,,,,,Red Hurricanes Osaka (2022 - 2026)
YOSUKE NISHIURA,西浦 洋祐,PR,レッドハリケーンズ大阪（2025-26）,175,108,1990.09.29,35,荒尾高校,立命館大学,荒尾 立命館,A,21,https://league-one.jp/player/485013,,,,,,Red Hurricanes Osaka (2021 - 2026)
MUNETAKA SASHIDA,指田 宗孝,PR,レッドハリケーンズ大阪（2025-26）,175,116,1994.03.02,31,東山高校,環太平洋大学,東山 環太平洋,A,34,https://league-one.jp/player/485014,,,,,,Red Hurricanes Osaka (2021 - 2026)
Yuki Ishii,石井 勇輝,WTB,レッドハリケーンズ大阪（2025-26）,184,96,1996.02.27,29,日大荏原高校,東洋大学,日大荏原 東洋,A,7,https://league-one.jp/player/485015,,,セブンズ日本(11),,,Red Hurricanes Osaka (2023 - 2026) -> Urayasu D-Rocks (2022 - 2023)
