英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Régis MONTAGNE,Régis MONTAGNE,PR,クレルモン,186,133,2000.09.30,,,,FC Grenoble Rugby (2010 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/regis-montagne,,FC Grenoble Rugby (2010 - 2024) -> ASM Clermont Auvergne (2024 - 2026),France,France,https://all.rugby/player/regis-montagne,FC Grenoble Rugby (2010 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Sacha LOTRIAN,Sacha LOTRIAN,PR,クレルモン,180,106,2000.08.13,,,,US Millas (2007 - 2009) -> Union Sportive Arlequins Perpignanais (2009 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/sacha-lotrian,,US Millas (2007 - 2009) -> Union Sportive Arlequins Perpignanais (2009 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/sacha-lotrian,US Millas (2007 - 2009) -> Union Sportive Arlequins Perpignanais (2009 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Barnabé MASSA,Barnabé MASSA,HO,クレルモン,180,103,//2004,,,,US Véore XV (2010 - 2018) -> Valence Romans Drôme Rugby (2018 - 2020) -> FC Grenoble Rugby (2020 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/barnabe-massa,,US Véore XV (2010 - 2018) -> Valence Romans Drôme Rugby (2018 - 2020) -> FC Grenoble Rugby (2020 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/barnabe-massa,US Véore XV (2010 - 2018) -> Valence Romans Drôme Rugby (2018 - 2020) -> FC Grenoble Rugby (2020 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Etienne FOURCADE,Etienne FOURCADE,HO,クレルモン,180,103,1997.04.11,,,,CS Lons Jura (2004 - 2009) -> Cercle Sportif Lédonien (2009 - 2015) -> FC Grenoble Rugby (2015 - 2020) -> ASM Clermont Auvergne (2020 - 2026),A,0,https://all.rugby/player/etienne-fourcade,,CS Lons Jura (2004 - 2009) -> Cercle Sportif Lédonien (2009 - 2015) -> FC Grenoble Rugby (2015 - 2020) -> ASM Clermont Auvergne (2020 - 2026),,,https://all.rugby/player/etienne-fourcade,CS Lons Jura (2004 - 2009) -> Cercle Sportif Lédonien (2009 - 2015) -> FC Grenoble Rugby (2015 - 2020) -> ASM Clermont Auvergne (2020 - 2026)
Seilala LAM,Seilala LAM,HO,クレルモン,183,110,1989.02.18,,,,Canberra Vikings (2014 - 2015) -> USON Nevers Rugby (2015 - 2017) -> Union Sportive Arlequins Perpignanais (2017 - 2025) -> ASM Clermont Auvergne (2025 - 2025) -> Union Sportive Arlequins Perpignanais (2026 - 2026) -> ASM Clermont Auvergne (2026 - 2026),A,0,https://all.rugby/player/seilala-lam,,Canberra Vikings (2014 - 2015) -> USON Nevers Rugby (2015 - 2017) -> Union Sportive Arlequins Perpignanais (2017 - 2025) -> ASM Clermont Auvergne (2025 - 2025) -> Union Sportive Arlequins Perpignanais (2026 - 2026) -> ASM Clermont Auvergne (2026 - 2026),Samoa,Samoa,https://all.rugby/player/seilala-lam,Canberra Vikings (2014 - 2015) -> USON Nevers Rugby (2015 - 2017) -> Union Sportive Arlequins Perpignanais (2017 - 2025) -> ASM Clermont Auvergne (2025 - 2025) -> Union Sportive Arlequins Perpignanais (2026 - 2026) -> ASM Clermont Auvergne (2026 - 2026)
Léo MICHAUX,Léo MICHAUX,LO,クレルモン,202,125,//2007,,,,ASM Clermont Auvergne (2012 - 2026),A,0,https://all.rugby/player/leo-michaux,,ASM Clermont Auvergne (2012 - 2026),,,https://all.rugby/player/leo-michaux,ASM Clermont Auvergne (2012 - 2026)
Rob SIMMONS,Rob SIMMONS,LO,クレルモン,204,115,1989.04.19,,,,Queensland Reds (2013 - 2017) -> New South Wales Waratahs (2017 - 2020) -> London Irish (2020 - 2023) -> ASM Clermont Auvergne (2023 - 2026),A,0,https://all.rugby/player/rob-simmons,,Queensland Reds (2013 - 2017) -> New South Wales Waratahs (2017 - 2020) -> London Irish (2020 - 2023) -> ASM Clermont Auvergne (2023 - 2026),Australia,Australia,https://all.rugby/player/rob-simmons,Queensland Reds (2013 - 2017) -> New South Wales Waratahs (2017 - 2020) -> London Irish (2020 - 2023) -> ASM Clermont Auvergne (2023 - 2026)
Tevita RATUVA,Tevita RATUVA,LO,クレルモン,199,124,1995.05.08,,,,Brisbane City (2017 - 2018) -> Union Bordeaux-Bègles (2018 - 2019) -> Scarlets (2019 - 2021) -> CA Brive Corrèze Limousin (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/tevita-ratuva,,Brisbane City (2017 - 2018) -> Union Bordeaux-Bègles (2018 - 2019) -> Scarlets (2019 - 2021) -> CA Brive Corrèze Limousin (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026),Fiji,Fiji,https://all.rugby/player/tevita-ratuva,Brisbane City (2017 - 2018) -> Union Bordeaux-Bègles (2018 - 2019) -> Scarlets (2019 - 2021) -> CA Brive Corrèze Limousin (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Thibaud LANEN,Thibaud LANEN,LO,クレルモン,198,110,1998.04.01,,,,RC Mende Lozère (2004 - 2013) -> ASM Clermont Auvergne (2013 - 2026),A,0,https://all.rugby/player/thibaud-lanen,,RC Mende Lozère (2004 - 2013) -> ASM Clermont Auvergne (2013 - 2026),,,https://all.rugby/player/thibaud-lanen,RC Mende Lozère (2004 - 2013) -> ASM Clermont Auvergne (2013 - 2026)
Thomas CEYTE,Thomas CEYTE,LO,クレルモン,198,120,1991.02.13,,,,RC Aubenas Vals (2004 - 2015) -> Association Sportive Béziers Hérault (2015 - 2015) -> US Dax Rugby Landes (2015 - 2015) -> Association Sportive Béziers Hérault (2016 - 2016) -> US Dax Rugby Landes (2016 - 2017) -> USON Nevers Rugby (2017 - 2022) -> Aviron Bayonnais (2022 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/thomas-ceyte,,RC Aubenas Vals (2004 - 2015) -> Association Sportive Béziers Hérault (2015 - 2015) -> US Dax Rugby Landes (2015 - 2015) -> Association Sportive Béziers Hérault (2016 - 2016) -> US Dax Rugby Landes (2016 - 2017) -> USON Nevers Rugby (2017 - 2022) -> Aviron Bayonnais (2022 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/thomas-ceyte,RC Aubenas Vals (2004 - 2015) -> Association Sportive Béziers Hérault (2015 - 2015) -> US Dax Rugby Landes (2015 - 2015) -> Association Sportive Béziers Hérault (2016 - 2016) -> US Dax Rugby Landes (2016 - 2017) -> USON Nevers Rugby (2017 - 2022) -> Aviron Bayonnais (2022 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Anthime HEMERY,Anthime HEMERY,FL/NO8,クレルモン,187,111,2001.01.09,,,,Ovale du Gy (2006 - 2016) -> Racing 92 (2016 - 2023) -> ASM Clermont Auvergne (2023 - 2023) -> Racing 92 (2024 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/anthime-hemery,,Ovale du Gy (2006 - 2016) -> Racing 92 (2016 - 2023) -> ASM Clermont Auvergne (2023 - 2023) -> Racing 92 (2024 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/anthime-hemery,Ovale du Gy (2006 - 2016) -> Racing 92 (2016 - 2023) -> ASM Clermont Auvergne (2023 - 2023) -> Racing 92 (2024 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Killian TIXERONT,Killian TIXERONT,FL/NO8,クレルモン,196,107,2002.01.22,,,,US Martres-de-Veyre (2009 - 2017) -> ASM Clermont Auvergne (2017 - 2026),A,0,https://all.rugby/player/killian-tixeront,,US Martres-de-Veyre (2009 - 2017) -> ASM Clermont Auvergne (2017 - 2026),France,France,https://all.rugby/player/killian-tixeront,US Martres-de-Veyre (2009 - 2017) -> ASM Clermont Auvergne (2017 - 2026)
Lucas DESSAIGNE,Lucas DESSAIGNE,FL/NO8,クレルモン,188,102,1999.02.07,,,,ASM Clermont Auvergne (2014 - 2026),A,0,https://all.rugby/player/lucas-dessaigne,,ASM Clermont Auvergne (2014 - 2026),,,https://all.rugby/player/lucas-dessaigne,ASM Clermont Auvergne (2014 - 2026)
Marcos KREMER,Marcos KREMER,FL/NO8,クレルモン,195,115,1997.07.30,,,,Jaguares (2015 - 2020) -> Stade Français Paris Rugby (2020 - 2023) -> ASM Clermont Auvergne (2023 - 2026),A,0,https://all.rugby/player/marcos-kremer,,Jaguares (2015 - 2020) -> Stade Français Paris Rugby (2020 - 2023) -> ASM Clermont Auvergne (2023 - 2026),Argentina,Argentina,https://all.rugby/player/marcos-kremer,Jaguares (2015 - 2020) -> Stade Français Paris Rugby (2020 - 2023) -> ASM Clermont Auvergne (2023 - 2026)
Pio MUARUA,Pio MUARUA,FL/NO8,クレルモン,191,125,1996.06.28,,,,Sporting Union Agenais (2015 - 2018) -> Soyaux-Angoulême XV Charente (2018 - 2019) -> Rugby Club Vannes (2019 - 2020) -> Stade Montois Rugby Pro (2020 - 2020) -> Rugby Club Vannes (2021 - 2021) -> Stade Montois Rugby Pro (2021 - 2021) -> FC Grenoble Rugby (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/pio-muarua,,Sporting Union Agenais (2015 - 2018) -> Soyaux-Angoulême XV Charente (2018 - 2019) -> Rugby Club Vannes (2019 - 2020) -> Stade Montois Rugby Pro (2020 - 2020) -> Rugby Club Vannes (2021 - 2021) -> Stade Montois Rugby Pro (2021 - 2021) -> FC Grenoble Rugby (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,,https://all.rugby/player/pio-muarua,Sporting Union Agenais (2015 - 2018) -> Soyaux-Angoulême XV Charente (2018 - 2019) -> Rugby Club Vannes (2019 - 2020) -> Stade Montois Rugby Pro (2020 - 2020) -> Rugby Club Vannes (2021 - 2021) -> Stade Montois Rugby Pro (2021 - 2021) -> FC Grenoble Rugby (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Pita-Gus SOWAKULA,Pita-Gus SOWAKULA,FL/NO8,クレルモン,195,117,1994.10.26,,,,Chiefs (2017 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> ASM Clermont Auvergne (2023 - 2026),A,0,https://all.rugby/player/pita-gus-sowakula,,Chiefs (2017 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> ASM Clermont Auvergne (2023 - 2026),Fiji,Fiji,https://all.rugby/player/pita-gus-sowakula,Chiefs (2017 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> ASM Clermont Auvergne (2023 - 2026)
Selevasio TOLOFUA,Selevasio TOLOFUA,FL/NO8,クレルモン,186,116,1997.05.31,,,,Olympique Marcquois Rugby (2004 - 2007) -> Stade Toulousain (2007 - 2023) -> Rugby Club Toulonnais (2023 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/selevasio-tolofua,,Olympique Marcquois Rugby (2004 - 2007) -> Stade Toulousain (2007 - 2023) -> Rugby Club Toulonnais (2023 - 2025) -> ASM Clermont Auvergne (2025 - 2026),France,France,https://all.rugby/player/selevasio-tolofua,Olympique Marcquois Rugby (2004 - 2007) -> Stade Toulousain (2007 - 2023) -> Rugby Club Toulonnais (2023 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Baptiste JAUNEAU,Baptiste JAUNEAU,SH,クレルモン,169,82,2003.11.17,,,,AS Buzy-Ogeu Rugby (2008 - 2014) -> FC Oloron (2014 - 2018) -> Biarritz Olympique Pays Basque (2018 - 2021) -> ASM Clermont Auvergne (2021 - 2026),A,0,https://all.rugby/player/baptiste-jauneau,,AS Buzy-Ogeu Rugby (2008 - 2014) -> FC Oloron (2014 - 2018) -> Biarritz Olympique Pays Basque (2018 - 2021) -> ASM Clermont Auvergne (2021 - 2026),France,France,https://all.rugby/player/baptiste-jauneau,AS Buzy-Ogeu Rugby (2008 - 2014) -> FC Oloron (2014 - 2018) -> Biarritz Olympique Pays Basque (2018 - 2021) -> ASM Clermont Auvergne (2021 - 2026)
Lucas ZAMORA,Lucas ZAMORA,SH,クレルモン,170,80,//2004,,,,Royan Saujon Rugby (2009 - 2018) -> Stade Rochelais (2018 - 2024) -> Soyaux-Angoulême XV Charente (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/lucas-zamora,,Royan Saujon Rugby (2009 - 2018) -> Stade Rochelais (2018 - 2024) -> Soyaux-Angoulême XV Charente (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,,https://all.rugby/player/lucas-zamora,Royan Saujon Rugby (2009 - 2018) -> Stade Rochelais (2018 - 2024) -> Soyaux-Angoulême XV Charente (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Sébastien BÉZY,Sébastien BÉZY,SH,クレルモン,174,78,1991.11.22,,,,COM Bagneux (2004 - 2006) -> Stade Toulousain (2006 - 2020) -> ASM Clermont Auvergne (2020 - 2026),A,0,https://all.rugby/player/sebastien-bezy,,COM Bagneux (2004 - 2006) -> Stade Toulousain (2006 - 2020) -> ASM Clermont Auvergne (2020 - 2026),France,France,https://all.rugby/player/sebastien-bezy,COM Bagneux (2004 - 2006) -> Stade Toulousain (2006 - 2020) -> ASM Clermont Auvergne (2020 - 2026)
Juan MARTÍN MONTILLA,Juan MARTÍN MONTILLA,SO,クレルモン,,,//2007,,,,ASM Clermont Auvergne (2023 - 2026),A,0,https://all.rugby/player/-juan-segundo-martin-montilla,,ASM Clermont Auvergne (2023 - 2026),,,https://all.rugby/player/-juan-segundo-martin-montilla,ASM Clermont Auvergne (2023 - 2026)
Harry PLUMMER,Harry PLUMMER,SO,クレルモン,184,99,1998.06.19,,,,Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/harry-plummer,,Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026),New Zealand,New Zealand,https://all.rugby/player/harry-plummer,Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Tom RAFFY,Tom RAFFY,SO,クレルモン,182,83,//2004,,,,Saint-Céré (2009 - 2018) -> CA Brive Corrèze Limousin (2018 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/tom-raffy,,Saint-Céré (2009 - 2018) -> CA Brive Corrèze Limousin (2018 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,,https://all.rugby/player/tom-raffy,Saint-Céré (2009 - 2018) -> CA Brive Corrèze Limousin (2018 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Alivereti LOALOA,Alivereti LOALOA,CTB,クレルモン,182,104,2000.12.10,,,,Ratu Kadavulevu School (2018 - 2019) -> USON Nevers Rugby (2019 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/alivereti-loaloa,,Ratu Kadavulevu School (2018 - 2019) -> USON Nevers Rugby (2019 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,,https://all.rugby/player/alivereti-loaloa,Ratu Kadavulevu School (2018 - 2019) -> USON Nevers Rugby (2019 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
George MOALA,George MOALA,CTB,クレルモン,188,106,1990.11.05,,,,Blues (2011 - 2018) -> ASM Clermont Auvergne (2018 - 2026),A,0,https://all.rugby/player/george-moala,,Blues (2011 - 2018) -> ASM Clermont Auvergne (2018 - 2026),Tonga,Tonga,https://all.rugby/player/george-moala,Blues (2011 - 2018) -> ASM Clermont Auvergne (2018 - 2026)
Irae SIMONE,Irae SIMONE,CTB,クレルモン,193,105,1995.07.10,,,,New South Wales Waratahs (2016 - 2018) -> Brumbies (2018 - 2022) -> ASM Clermont Auvergne (2022 - 2026),A,0,https://all.rugby/player/irae-simone,,New South Wales Waratahs (2016 - 2018) -> Brumbies (2018 - 2022) -> ASM Clermont Auvergne (2022 - 2026),New Zealand,New Zealand,https://all.rugby/player/irae-simone,New South Wales Waratahs (2016 - 2018) -> Brumbies (2018 - 2022) -> ASM Clermont Auvergne (2022 - 2026)
Léon DARRICARRÈRE,Léon DARRICARRÈRE,CTB,クレルモン,182,102,//2004,,,,Stade Rochelais (2009 - 2011) -> Stade Montois Rugby Pro (2011 - 2013) -> Castres Olympique (2013 - 2016) -> Stade Montois Rugby Pro (2016 - 2021) -> ASM Clermont Auvergne (2021 - 2026),A,0,https://all.rugby/player/leon-darricarrere,,Stade Rochelais (2009 - 2011) -> Stade Montois Rugby Pro (2011 - 2013) -> Castres Olympique (2013 - 2016) -> Stade Montois Rugby Pro (2016 - 2021) -> ASM Clermont Auvergne (2021 - 2026),,,https://all.rugby/player/leon-darricarrere,Stade Rochelais (2009 - 2011) -> Stade Montois Rugby Pro (2011 - 2013) -> Castres Olympique (2013 - 2016) -> Stade Montois Rugby Pro (2016 - 2021) -> ASM Clermont Auvergne (2021 - 2026)
Pierre FOUYSSAC,Pierre FOUYSSAC,CTB,クレルモン,190,110,1995.03.17,,,,Sporting Union Agenais (2010 - 2018) -> Stade Toulousain (2018 - 2023) -> ASM Clermont Auvergne (2023 - 2026),A,0,https://all.rugby/player/pierre-fouyssac,,Sporting Union Agenais (2010 - 2018) -> Stade Toulousain (2018 - 2023) -> ASM Clermont Auvergne (2023 - 2026),,,https://all.rugby/player/pierre-fouyssac,Sporting Union Agenais (2010 - 2018) -> Stade Toulousain (2018 - 2023) -> ASM Clermont Auvergne (2023 - 2026)
Timéo FRIER,Timéo FRIER,CTB,クレルモン,188,95,//2007,,,,CS Bourgoin Jallieu Rugby (2012 - 2025) -> ASM Clermont Auvergne (2025 - 2026),A,0,https://all.rugby/player/timeo-frier,,CS Bourgoin Jallieu Rugby (2012 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,,https://all.rugby/player/timeo-frier,CS Bourgoin Jallieu Rugby (2012 - 2025) -> ASM Clermont Auvergne (2025 - 2026)
Alivereti RAKA,Alivereti RAKA,WTB,クレルモン,189,105,1994.12.09,,,,ASM Clermont Auvergne (2014 - 2026),A,0,https://all.rugby/player/alivereti-raka,,ASM Clermont Auvergne (2014 - 2026),Fiji,Fiji,https://all.rugby/player/alivereti-raka,ASM Clermont Auvergne (2014 - 2026)
Bautista DELGUY,Bautista DELGUY,WTB,クレルモン,182,85,1997.04.22,,,,Jaguares (2017 - 2020) -> Union Bordeaux-Bègles (2020 - 2021) -> Union Sportive Arlequins Perpignanais (2021 - 2022) -> ASM Clermont Auvergne (2022 - 2026),A,0,https://all.rugby/player/bautista-delguy,,Jaguares (2017 - 2020) -> Union Bordeaux-Bègles (2020 - 2021) -> Union Sportive Arlequins Perpignanais (2021 - 2022) -> ASM Clermont Auvergne (2022 - 2026),Argentina,Argentina,https://all.rugby/player/bautista-delguy,Jaguares (2017 - 2020) -> Union Bordeaux-Bègles (2020 - 2021) -> Union Sportive Arlequins Perpignanais (2021 - 2022) -> ASM Clermont Auvergne (2022 - 2026)
Joris JURAND,Joris JURAND,WTB,クレルモン,188,106,1995.11.11,,,,XV Saint-Rémois (2004 - 2006) -> RC Noves-Eyragues (2006 - 2007) -> Rugby Club Châteaurenard (2007 - 2012) -> RC Noves-Eyragues (2012 - 2014) -> Rugby Club Châteaurenard (2014 - 2015) -> Provence Rugby (2015 - 2018) -> Montpellier Hérault Rugby (2018 - 2018) -> CA Brive Corrèze Limousin (2018 - 2018) -> Montpellier Hérault Rugby (2019 - 2019) -> CA Brive Corrèze Limousin (2019 - 2023) -> ASM Clermont Auvergne (2023 - 2026),A,0,https://all.rugby/player/joris-jurand,,XV Saint-Rémois (2004 - 2006) -> RC Noves-Eyragues (2006 - 2007) -> Rugby Club Châteaurenard (2007 - 2012) -> RC Noves-Eyragues (2012 - 2014) -> Rugby Club Châteaurenard (2014 - 2015) -> Provence Rugby (2015 - 2018) -> Montpellier Hérault Rugby (2018 - 2018) -> CA Brive Corrèze Limousin (2018 - 2018) -> Montpellier Hérault Rugby (2019 - 2019) -> CA Brive Corrèze Limousin (2019 - 2023) -> ASM Clermont Auvergne (2023 - 2026),,,https://all.rugby/player/joris-jurand,XV Saint-Rémois (2004 - 2006) -> RC Noves-Eyragues (2006 - 2007) -> Rugby Club Châteaurenard (2007 - 2012) -> RC Noves-Eyragues (2012 - 2014) -> Rugby Club Châteaurenard (2014 - 2015) -> Provence Rugby (2015 - 2018) -> Montpellier Hérault Rugby (2018 - 2018) -> CA Brive Corrèze Limousin (2018 - 2018) -> Montpellier Hérault Rugby (2019 - 2019) -> CA Brive Corrèze Limousin (2019 - 2023) -> ASM Clermont Auvergne (2023 - 2026)
Lucas TAUZIN,Lucas TAUZIN,WTB,クレルモン,187,98,1998.05.21,,,,S A ST Séverin (2004 - 2012) -> Stade Montois Rugby Pro (2012 - 2016) -> Stade Toulousain (2016 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/lucas-tauzin,,S A ST Séverin (2004 - 2012) -> Stade Montois Rugby Pro (2012 - 2016) -> Stade Toulousain (2016 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/lucas-tauzin,S A ST Séverin (2004 - 2012) -> Stade Montois Rugby Pro (2012 - 2016) -> Stade Toulousain (2016 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Yérim FALL,Yérim FALL,WTB,クレルモン,178,90,2003.06.24,,,,USO Athis-Mons (2012 - 2016) -> Rugby Club Massy Essonne (2016 - 2022) -> ASM Clermont Auvergne (2022 - 2026),A,0,https://all.rugby/player/yerim-fall,,USO Athis-Mons (2012 - 2016) -> Rugby Club Massy Essonne (2016 - 2022) -> ASM Clermont Auvergne (2022 - 2026),,,https://all.rugby/player/yerim-fall,USO Athis-Mons (2012 - 2016) -> Rugby Club Massy Essonne (2016 - 2022) -> ASM Clermont Auvergne (2022 - 2026)
Alex NEWSOME,Alex NEWSOME,FB,クレルモン,189,95,1995.01.20,,,,Western Force (2016 - 2017) -> New South Wales Waratahs (2017 - 2022) -> ASM Clermont Auvergne (2022 - 2026),A,0,https://all.rugby/player/alex-newsome,,Western Force (2016 - 2017) -> New South Wales Waratahs (2017 - 2022) -> ASM Clermont Auvergne (2022 - 2026),,,https://all.rugby/player/alex-newsome,Western Force (2016 - 2017) -> New South Wales Waratahs (2017 - 2022) -> ASM Clermont Auvergne (2022 - 2026)
Axel GUILLAUD,Axel GUILLAUD,FB,クレルモン,190,91,//2006,,,,CS Bourgoin Jallieu Rugby (2011 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/axel-guillaud,,CS Bourgoin Jallieu Rugby (2011 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/axel-guillaud,CS Bourgoin Jallieu Rugby (2011 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Kylan HAMDAOUI,Kylan HAMDAOUI,FB,クレルモン,182,91,1994.04.15,,,,Stade Rochelais (2005 - 2012) -> ASM Clermont Auvergne (2012 - 2014) -> Biarritz Olympique Pays Basque (2014 - 2018) -> Stade Français Paris Rugby (2018 - 2024) -> ASM Clermont Auvergne (2024 - 2026),A,0,https://all.rugby/player/kylan-hamdaoui,,Stade Rochelais (2005 - 2012) -> ASM Clermont Auvergne (2012 - 2014) -> Biarritz Olympique Pays Basque (2014 - 2018) -> Stade Français Paris Rugby (2018 - 2024) -> ASM Clermont Auvergne (2024 - 2026),,,https://all.rugby/player/kylan-hamdaoui,Stade Rochelais (2005 - 2012) -> ASM Clermont Auvergne (2012 - 2014) -> Biarritz Olympique Pays Basque (2014 - 2018) -> Stade Français Paris Rugby (2018 - 2024) -> ASM Clermont Auvergne (2024 - 2026)
Baptiste ERDOCIO,Baptiste ERDOCIO,PR,モンペリエ,175,115,2000.03.13,,,,Bidart Union Club (2005 - 2014) -> Biarritz Olympique Pays Basque (2014 - 2023) -> Montpellier Hérault Rugby (2023 - 2026),A,0,https://all.rugby/player/baptiste-erdocio,,Bidart Union Club (2005 - 2014) -> Biarritz Olympique Pays Basque (2014 - 2023) -> Montpellier Hérault Rugby (2023 - 2026),France,France,https://all.rugby/player/baptiste-erdocio,Bidart Union Club (2005 - 2014) -> Biarritz Olympique Pays Basque (2014 - 2023) -> Montpellier Hérault Rugby (2023 - 2026)
